corpus,id,text,human_score,human_label,vader_neg,vader_neu,vader_pos,vader_compound,vader_label
Amazon Reviews,22_4,"as an engineer, i am embarrassed for the engineering profession when such crap is released for sale.",-3.3,NEGATIVE,0.254,0.746,0.0,-0.6249,NEGATIVE
Amazon Reviews,23_1,poor quality.,-2.2,NEGATIVE,0.756,0.244,0.0,-0.4767,NEGATIVE
Amazon Reviews,23_2,only used for 3 month before it's down!,-2.5,NEGATIVE,0.0,1.0,0.0,0.0,NEUTRAL
Amazon Reviews,23_3,i had hoped this was bought from walmart so that i could return it!,-1.75,NEGATIVE,0.0,0.818,0.182,0.4389,POSITIVE
Amazon Reviews,23_4,"it sends discoutinous signals to tv, so the tv has the pictures for one moment and has only the white noise for the other moment.",-1.7,NEGATIVE,0.0,1.0,0.0,0.0,NEUTRAL
Amazon Reviews,23_5,the other thing i don't like about this 2600 is that it makes the color look over saturated.,-1.3,NEGATIVE,0.11,0.89,0.0,-0.2755,NEGATIVE
Amazon Reviews,23_6,"maybe it's good for tvs with not so good color settings, but not good for my tv that already has very vibrant pictures.",-1.15,NEGATIVE,0.165,0.611,0.225,0.4341,POSITIVE
Amazon Reviews,24_1,returned after failing to play dvds.,-2.25,NEGATIVE,0.34,0.412,0.247,-0.2263,NEGATIVE
Amazon Reviews,24_2,i purchased the ad2600 after feeling comfortable with the reviews i read here on amazon.,1.2,POSITIVE,0.0,0.649,0.351,0.6705,POSITIVE
Amazon Reviews,24_3,"as soon as i lifted the unit out of the box, i questioned my judgement.",-1.65,NEGATIVE,0.091,0.909,0.0,-0.1027,NEGATIVE
Amazon Reviews,24_4,the entire unit was poorly crafted.,-2.35,NEGATIVE,0.0,1.0,0.0,0.0,NEUTRAL
Amazon Reviews,24_5,there were sharp screw tips on the underside of the unit coming from inside that were obviously used to anchor the internal control board.,-0.7,NEGATIVE,0.057,0.943,0.0,-0.1027,NEGATIVE
Amazon Reviews,24_6,"after hooking the thing up, i found that it would only played less than 50% of the dvds i put in it.",-1.7,NEGATIVE,0.0,0.897,0.103,0.34,POSITIVE
Amazon Reviews,24_7,most of the dvds i was trying were fairly new and were in great condition.,0.35,NEUTRAL,0.0,0.773,0.227,0.6249,POSITIVE
Amazon Reviews,24_8,the dvd player just would't recognize them.,-1.5,NEGATIVE,0.0,1.0,0.0,0.0,NEUTRAL
Amazon Reviews,24_9,"it would spin, read, spin some more and then show on the display that there was no disc.",-1.65,NEGATIVE,0.115,0.885,0.0,-0.296,NEGATIVE
Amazon Reviews,24_10,i ended up sending the unit back to amazon.,-2.05,NEGATIVE,0.0,0.825,0.175,0.1779,POSITIVE
Amazon Reviews,25_1,apex ad2600.,0.0,NEUTRAL,0.0,1.0,0.0,0.0,NEUTRAL
Amazon Reviews,25_2,"this dvd player plays raw mpeg2 and mpeg1 videos, jpeg, wma, cdr / cdrw / dvdr / dvdrw, and of course plays dvd movies from uk.",0.85,POSITIVE,0.0,0.857,0.143,0.4588,POSITIVE
Amazon Reviews,25_3,"i love the aiff, progressive scan feature.",2.5,POSITIVE,0.0,0.588,0.412,0.6369,POSITIVE
Amazon Reviews,25_4,now it would have gotten 5 stars had this baby come with features to upgrade the firmware and was able to play divx or avi videos.,1.55,POSITIVE,0.0,0.912,0.088,0.34,POSITIVE
Amazon Reviews,25_5,but for $ 49.99 go get one!,2.1,POSITIVE,0.0,1.0,0.0,0.0,NEUTRAL
Amazon Reviews,25_6,features and looks this dvd player is overpriced had it come with sony or one of the other top brand names.,-1.4,NEGATIVE,0.0,0.917,0.083,0.2023,POSITIVE
Amazon Reviews,26_1,customer service nonexistant.,-2.5,NEGATIVE,0.0,1.0,0.0,0.0,NEUTRAL
Amazon Reviews,26_2,i have not even used my new dvd player and already i am disapointed!,-2.3,NEGATIVE,0.0,1.0,0.0,0.0,NEUTRAL
Amazon Reviews,26_3,i have been trying for over a week to contact apex.,-1.6,NEGATIVE,0.0,1.0,0.0,0.0,NEUTRAL
Amazon Reviews,26_4,they will not respond to my emails (promised turnaround time is 24 hours) and the phone line is constantly busy.,-2.1,NEGATIVE,0.0,0.884,0.116,0.3612,POSITIVE
Amazon Reviews,26_5,all i am looking for is a rebate form!,-0.6,NEGATIVE,0.0,1.0,0.0,0.0,NEUTRAL
Amazon Reviews,27_1,"what a buy... i accually didn't buy the apex ad-2600 from amazon but, the reviews i found here helped me purchase it.",1.8,POSITIVE,0.0,0.94,0.06,0.09,POSITIVE
Amazon Reviews,27_2,i have owned an apex ad-3201 for close to 3 years now and i love that deck.,2.55,POSITIVE,0.0,0.792,0.208,0.6369,POSITIVE
Amazon Reviews,27_3,"because of it's hidden features (no macrovision, non-regional) i keep this baby around to watch non-american region dvd's.",1.15,POSITIVE,0.0,1.0,0.0,0.0,NEUTRAL
Amazon Reviews,27_4,"however, the ad-2600 doesn't have this feature (for now).",-0.7,NEGATIVE,0.0,1.0,0.0,0.0,NEUTRAL
Amazon Reviews,27_5,"the cool thing about the ad-2600 it plays alot of different file like mp3, wma cds, jpeg and kodak picture cds, dvd's, dvd - / + r's.",2.15,POSITIVE,0.0,0.779,0.221,0.7003,POSITIVE
Amazon Reviews,27_6,"it's not a listed feature but, the one thing that sold the unit is that it plays mpeg video.",1.55,POSITIVE,0.0,0.878,0.122,0.3612,POSITIVE
Amazon Reviews,27_7,i find this to be a great feature.,2.25,POSITIVE,0.0,0.631,0.369,0.6249,POSITIVE
Amazon Reviews,27_8,i've tried playing all of these discs and they all play great.,2.3,POSITIVE,0.0,0.52,0.48,0.8074,POSITIVE
Amazon Reviews,27_9,for the money apex machines have good features.,1.6,POSITIVE,0.0,0.707,0.293,0.4404,POSITIVE
Amazon Reviews,27_10,you can't find the mpeg playback on high priced units.,-0.5,NEGATIVE,0.0,1.0,0.0,0.0,NEUTRAL
Amazon Reviews,27_11,"it's low profile, space saving design looks nice.",1.45,POSITIVE,0.193,0.55,0.257,0.1779,POSITIVE
Amazon Reviews,27_12,i find the apex ad-2600 to be a great buy.,2.65,POSITIVE,0.0,0.687,0.313,0.6249,POSITIVE
Amazon Reviews,28_1,avoid apex dvd players - even if they're free!,-2.95,NEGATIVE,0.172,0.547,0.281,0.3382,POSITIVE
Amazon Reviews,28_2,i received this dvd player free with the purchase of a palm tungsten e from officemax.,0.35,NEUTRAL,0.0,0.82,0.18,0.5106,POSITIVE
Amazon Reviews,28_3,now i know why - they are pieces of junk.,-2.75,NEGATIVE,0.0,1.0,0.0,0.0,NEUTRAL
Amazon Reviews,28_4,"less than a month later the screen freezes and eventually shows "" no disc.",-1.75,NEGATIVE,0.216,0.784,0.0,-0.3182,NEGATIVE
Amazon Reviews,28_5,"""  this is the second apex dvd player i've had - and the last.",-2.0,NEGATIVE,0.0,1.0,0.0,0.0,NEUTRAL
Amazon Reviews,29_1,best player for the buck.,2.65,POSITIVE,0.0,0.488,0.512,0.6369,POSITIVE
Amazon Reviews,29_2,"i was surprised to find that not only could this dvd player play mpeg2 format which allowed me to stack 2 movies on a dvd, but it also was able to play vob files which i created with smart ripper.",1.95,POSITIVE,0.0,0.74,0.26,0.8834,POSITIVE
Amazon Reviews,29_3,the aff feature did a great job converting the letterbox to fill 3/4 of the screen and the image still looked normal.,2.05,POSITIVE,0.0,0.837,0.163,0.6249,POSITIVE
Amazon Reviews,29_4,loved the slim design.,2.5,POSITIVE,0.0,0.435,0.565,0.5994,POSITIVE
Amazon Reviews,30_1,black and white only after 1 month of use.,-1.5,NEGATIVE,0.0,1.0,0.0,0.0,NEUTRAL
Amazon Reviews,30_2,this unit was working fine for the 1st month and a half and then the color signal disappeared.,-1.35,NEGATIVE,0.096,0.812,0.091,-0.0258,NEUTRAL
Amazon Reviews,30_3,apex has still not responded to my email describing the problem after almost a week and their customer service line is always busy.,-2.0,NEGATIVE,0.109,0.891,0.0,-0.4019,NEGATIVE
Amazon Reviews,31_1,most bang for the buck.,2.6,POSITIVE,0.0,1.0,0.0,0.0,NEUTRAL
Amazon Reviews,31_2,i recieved my 2600 4 days ago and feel that this may be the best $ 50 i have ever spent.,3.0,POSITIVE,0.0,0.826,0.174,0.6369,POSITIVE
Amazon Reviews,31_3,"it plays all my back-ups, + or -, and everything else i have put in it without a hick up.",1.9,POSITIVE,0.0,0.905,0.095,0.25,POSITIVE
Amazon Reviews,31_4,audio is excellent.,2.9,POSITIVE,0.0,0.351,0.649,0.5719,POSITIVE
Amazon Reviews,31_5,well worth the money.,2.4,POSITIVE,0.0,0.333,0.667,0.4588,POSITIVE
Amazon Reviews,32_1,"for the price, an excellent buy.",2.45,POSITIVE,0.0,0.575,0.425,0.5719,POSITIVE
Amazon Reviews,32_2,"after having bought and been disappointed in another brand of dvd player, i purchased the apex ad2600 from amazon and first of all i should say it was delivered much more quickly than i had expected.",1.3,POSITIVE,0.08,0.876,0.044,-0.34,NEGATIVE
Amazon Reviews,32_3,"(good going, amazon).",0.8,POSITIVE,0.0,0.179,0.821,0.5574,POSITIVE
Amazon Reviews,32_4,i am very pleased with the apex ad2600.it plays just about anything you put in the drawer.,2.6,POSITIVE,0.0,0.743,0.257,0.6361,POSITIVE
Amazon Reviews,32_5,"so far i've played regular dvd's, backup dvd-r's, mp3 cd's, and regular cd's.",0.7,POSITIVE,0.0,0.818,0.182,0.3947,POSITIVE
Amazon Reviews,32_6,"i have not yet tried the photo show capability, but i'm thinking that will probably work well too, based on the success with the above mentioned disks.",1.75,POSITIVE,0.0,0.765,0.235,0.8271,POSITIVE
Amazon Reviews,32_7,i do want to mention too that it is certainly worthwhile to read the instruction manual that comes with the unit.,0.3,NEUTRAL,0.0,0.747,0.253,0.6249,POSITIVE
Amazon Reviews,32_8,"the comments i've read about having problems with this dvd player all seem to stem from pushing the incorrect buttons on the dvd remote.for instance, pushing the button to play pal (european type) movies, when an ntsc (usa type) movie disk is in the disk tray.",-0.05,NEUTRAL,0.055,0.896,0.049,-0.0772,NEGATIVE
Amazon Reviews,32_9,"so, if you read the instructions well, you shouldn't have any problems with this dvd unit.",1.25,POSITIVE,0.0,0.763,0.237,0.52,POSITIVE
Amazon Reviews,32_10,"i can't speak to its long-term reliability, as i've only had the apex ad2600 for a little over a week at this point.",0.1,NEUTRAL,0.0,1.0,0.0,0.0,NEUTRAL
Amazon Reviews,32_11,"but, it seems to work so well now, that i don't anticipate any problems with it.",1.3,POSITIVE,0.0,0.683,0.317,0.7579,POSITIVE
Amazon Reviews,32_12,bottom line for me is that for the price i don't think you can go wrong at all by purchasing this dvd player.,2.15,POSITIVE,0.124,0.876,0.0,-0.4767,NEGATIVE
Amazon Reviews,33_1,"excellent second dvd, or first dvd for hdtv ready tv.",2.55,POSITIVE,0.0,0.563,0.437,0.7351,POSITIVE
Amazon Reviews,33_2,wow!,2.6,POSITIVE,0.0,0.0,1.0,0.6239,POSITIVE
Amazon Reviews,33_3,simple to use and hook up.,1.4,POSITIVE,0.0,1.0,0.0,0.0,NEUTRAL
Amazon Reviews,33_4,"comes with standard rca jacks for output, along with s-video output (s-video cable not included, must be purchased seperately) and also component video outputs.",0.3,NEUTRAL,0.0,1.0,0.0,0.0,NEUTRAL
Amazon Reviews,33_5,the progressive scan option can be turned off easily by a button on the remote control which is one of the simplest and easiest remote controls i have ever seen or used.,2.1,POSITIVE,0.0,0.852,0.148,0.6369,POSITIVE
Amazon Reviews,33_6,"i also own an "" apex ad 1201 "" dvd player and have had no problems with it since i purchased it almost 1 1/2 years ago.",1.65,POSITIVE,0.0,0.92,0.08,0.3089,POSITIVE
Amazon Reviews,33_7,one big difference between the 1201 and the 2600 models is that the 2600 model is virtually silent.,0.85,POSITIVE,0.0,1.0,0.0,0.0,NEUTRAL
Amazon Reviews,33_8,and doesn't need to be placed in a cabinet like the 1201 does.,0.85,POSITIVE,0.0,0.828,0.172,0.3612,POSITIVE
Amazon Reviews,33_9,friends of mine who own apex tv sets are also all very pleased.,2.25,POSITIVE,0.0,0.636,0.364,0.7425,POSITIVE
Amazon Reviews,33_10,i would not hesitate to purchase this if you are uncertain of the brand name.,1.7,POSITIVE,0.129,0.764,0.107,-0.0992,NEGATIVE
Amazon Reviews,33_11,consider it for a future gift too!,2.2,POSITIVE,0.0,0.653,0.347,0.4926,POSITIVE
Amazon Reviews,34_1,save your money.,-1.65,NEGATIVE,0.0,0.385,0.615,0.4939,POSITIVE
Amazon Reviews,34_2,this dvd play is basicly junk.,-2.9,NEGATIVE,0.0,0.676,0.324,0.34,POSITIVE
Amazon Reviews,34_3,it won't play all of my movies.,-1.85,NEGATIVE,0.253,0.747,0.0,-0.2584,NEGATIVE
Amazon Reviews,34_4,keeps coming up with no disk errors.,-1.2,NEGATIVE,0.238,0.541,0.22,-0.0423,NEUTRAL
Amazon Reviews,34_5,"i tried called apex cust service, no help.",-1.75,NEGATIVE,0.244,0.756,0.0,-0.3089,NEGATIVE
Amazon Reviews,34_6,don't waste your money.,-2.2,NEGATIVE,0.0,0.563,0.437,0.3252,POSITIVE
Amazon Reviews,34_7,"mine was 2 weeks old and i chucked it in the trash, where it belongs.",-3.25,NEGATIVE,0.0,1.0,0.0,0.0,NEUTRAL
Amazon Reviews,34_8,this is the 4 apex player that i have bought.,0.0,NEUTRAL,0.0,1.0,0.0,0.0,NEUTRAL
Amazon Reviews,34_9,you might think you are saving money by buying an apex but in the long run you will spend more.,-1.95,NEGATIVE,0.0,1.0,0.0,0.0,NEUTRAL
Amazon Reviews,34_10,each of the 4 lasted less than six months.,-2.1,NEGATIVE,0.0,1.0,0.0,0.0,NEUTRAL
Amazon Reviews,34_11,you can get a pretty good progressive scan sony or toshiba now for 68 bucks just about anywhere.,0.9,POSITIVE,0.0,0.724,0.276,0.7269,POSITIVE
Amazon Reviews,34_12,spend the money its well worth it.,2.4,POSITIVE,0.0,0.556,0.444,0.4588,POSITIVE
Amazon Reviews,35_1,what a dvd player!,2.15,POSITIVE,0.0,1.0,0.0,0.0,NEUTRAL
Amazon Reviews,35_2,this is the best dvd player i've purchased.,3.2,POSITIVE,0.0,0.625,0.375,0.6369,POSITIVE
Amazon Reviews,35_3,"i've owned a panasonic and sony dvd and this one outperforms in function and image quality and most of all, access speed.",2.55,POSITIVE,0.0,1.0,0.0,0.0,NEUTRAL
Amazon Reviews,35_4,"for those of you who has problems with this player, i'd suggest checking the owners manual to get the right setting so that you are not displaying the wrong mode and have no picture, etc.",-0.05,NEUTRAL,0.124,0.811,0.065,-0.3283,NEGATIVE
Amazon Reviews,35_5,"this player has worked flawlessly for me and at this price, you can't go wrong.",3.1,POSITIVE,0.0,0.749,0.251,0.5194,POSITIVE
Amazon Reviews,35_6,80% of the features on here you will not get by spending $ 100 on a sony or panasonic.,1.2,POSITIVE,0.0,1.0,0.0,0.0,NEUTRAL
Amazon Reviews,35_7,"having said that, this is what you do.",-0.05,NEUTRAL,0.0,1.0,0.0,0.0,NEUTRAL
Amazon Reviews,35_9,check out !,0.1,NEUTRAL,0.0,1.0,0.0,0.0,NEUTRAL
Amazon Reviews,35_10,enjoy !,1.7,POSITIVE,0.0,0.223,0.777,0.5411,POSITIVE
Amazon Reviews,36_1,apex ad2600 known capadabilty problem.,-1.3,NEGATIVE,0.403,0.597,0.0,-0.4019,NEGATIVE
Amazon Reviews,36_2,i have sent my ad2600 back to apex because it won't play certain disney and other dvd movies (no disc message).,-1.75,NEGATIVE,0.168,0.832,0.0,-0.431,NEGATIVE
Amazon Reviews,36_3,they sent me a new ad2600 with the same problem.,-1.7,NEGATIVE,0.231,0.769,0.0,-0.4019,NEGATIVE
Amazon Reviews,36_4,i call apex customer service and they told me that there is a known problem with the model playing disney and other movies and that it is not there problem so i'm stuck with a new dvd player that won't play my kids disney movies.,-2.3,NEGATIVE,0.137,0.783,0.079,-0.4509,NEGATIVE
Amazon Reviews,37_1,value for money!,2.05,POSITIVE,0.0,0.426,0.574,0.4003,POSITIVE
Amazon Reviews,37_2,i bought this dvd player mainly because my old sharp dvd player could not play most of the dvds from the store that i rent from and i had to watch them using my pc's dvd-rom player.,-0.15,NEUTRAL,0.054,0.946,0.0,-0.2584,NEGATIVE
Amazon Reviews,37_3,"well, this apex dvd player turned out great!",2.8,POSITIVE,0.0,0.48,0.52,0.7574,POSITIVE
Amazon Reviews,37_4,"it plays basically every media i've tested so far, even an old vcd that i ripped years ago and the rental dvd that couldn't be played on my old $ 200 sharp player!",2.65,POSITIVE,0.066,0.877,0.057,-0.0844,NEGATIVE
Amazon Reviews,37_5,"i have to say i'm also pretty impressed by the user interface for playing jpeg, mp3 and mpeg files stored on cd-rs / dvds.",2.05,POSITIVE,0.0,0.722,0.278,0.7964,POSITIVE
Amazon Reviews,37_6,it's almost like having a media player / file manager built into the dvd player.,1.15,POSITIVE,0.0,0.864,0.136,0.2975,POSITIVE
Amazon Reviews,37_7,i did not want to have high expectations for this apex player because of the price but it is definitely working out much better than what i would expect from an expensive high-end player.,1.95,POSITIVE,0.028,0.785,0.187,0.8068,POSITIVE
Amazon Reviews,37_8,what more can you ask for from a $ 40 dvd player?,1.15,POSITIVE,0.0,1.0,0.0,0.0,NEUTRAL
Amazon Reviews,37_9,i guess i'm just lucky to get a good working unit!,1.3,POSITIVE,0.0,0.6,0.4,0.7177,POSITIVE
Amazon Reviews,37_10,hope the unit lasts as i've only had it for 3 days.,-0.1,NEUTRAL,0.0,0.791,0.209,0.4404,POSITIVE
Amazon Reviews,37_11,and the slim form-factor together with the mirror-like front panel sure makes the player look cool and pricey!,2.05,POSITIVE,0.0,0.766,0.234,0.5983,POSITIVE
Amazon Reviews,37_12,"one bad thing though, i find the remote-control a bit flimsy and i predict it will most probably ' die ' before the player does.",-1.55,NEGATIVE,0.25,0.75,0.0,-0.8255,NEGATIVE
Amazon Reviews,37_13,"finally, amazon's free shipping is really getting good, it took only 3 working days for the player to reach me!",2.3,POSITIVE,0.0,0.684,0.316,0.7827,POSITIVE
Amazon Reviews,38_1,poor quality dvd player.,-2.4,NEGATIVE,0.508,0.492,0.0,-0.4767,NEGATIVE
Amazon Reviews,38_2,"i purchased two of these players for christmas gifts, and both were bad.",-2.6,NEGATIVE,0.226,0.774,0.0,-0.5423,NEGATIVE
Amazon Reviews,38_3,the first one wouldn't work from the start.,-2.05,NEGATIVE,0.0,1.0,0.0,0.0,NEUTRAL
Amazon Reviews,38_4,the second lasted about two weeks before the video went out!,-1.7,NEGATIVE,0.0,1.0,0.0,0.0,NEUTRAL
Amazon Reviews,38_5,"amazon.com promptly refunded my money for the first one, because a replacement was not available (thanks amazon.com!",1.45,POSITIVE,0.144,0.856,0.0,-0.4015,NEGATIVE
Amazon Reviews,38_6,i am still trying to resolve the problem with the second one.,-1.65,NEGATIVE,0.176,0.654,0.17,-0.0258,NEUTRAL
Amazon Reviews,38_7,"i have tried several times to contact apex digital through their on-line support site and their telephone line, but they won't answer my emails and their telephone line is always busy.",-2.7,NEGATIVE,0.0,0.942,0.058,0.2144,POSITIVE
Amazon Reviews,38_8,i will never buy another apex digital product!,-3.45,NEGATIVE,0.0,1.0,0.0,0.0,NEUTRAL
Amazon Reviews,39_1,you get what you paid for.,-0.45,NEUTRAL,0.0,1.0,0.0,0.0,NEUTRAL
Amazon Reviews,39_2,for the most part this is a good dvd player.,1.7,POSITIVE,0.0,0.756,0.244,0.4404,POSITIVE
Amazon Reviews,39_3,"but about 25% of dvd's i've played on ithave a problem, when watching a movie the picture will freeze, but the dvd still plays, and eventualy the picture kicks back in after skipping a few moments.",-1.45,NEGATIVE,0.084,0.754,0.163,0.3291,POSITIVE
