id,human_score,text,corpus,human_label,vader_score,vader_label,distilbert_label,distilbert_score,roberta_label,roberta_score
20_4,-1.9,the customer service dept did not list a toll free number and it was a real hassle to get through on their regular line.,Amazon,NEGATIVE,2.2296,POSITIVE,NEGATIVE,-4,NEUTRAL,0
20_5,-2.2,i would not be inclined to purchase an apex product again.,Amazon,NEGATIVE,0.0,NEUTRAL,NEGATIVE,-4,NEUTRAL,0
21_1,-3.35,a piece of junk.,Amazon,NEGATIVE,0.0,NEUTRAL,NEGATIVE,-4,NEUTRAL,0
21_2,-1.95,door broke after a month.,Amazon,NEGATIVE,-1.686,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
21_3,-1.95,unit took forever since the begiining to recognize and play discs.,Amazon,NEGATIVE,1.36,POSITIVE,NEGATIVE,-4,NEUTRAL,0
21_4,-2.15,3 months of use and it no longer recognizes anything.,Amazon,NEGATIVE,-1.184,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
21_5,-1.15,forget about it.,Amazon,NEGATIVE,-0.9052,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
21_6,-2.65,it's money down the drain.,Amazon,NEGATIVE,0.0,NEUTRAL,NEGATIVE,-4,NEUTRAL,0
21_7,-1.1,get cheaper panasonics or toshibas or even sonys.,Amazon,NEGATIVE,0.0,NEUTRAL,NEGATIVE,-4,NEUTRAL,0
22_1,-3.0,"to quote bart: "" craptacular "".",Amazon,NEGATIVE,0.0,NEUTRAL,NEGATIVE,-4,NEUTRAL,0
22_2,-1.05,"well, it was nice while it lasted.",Amazon,NEGATIVE,2.3976,POSITIVE,POSITIVE,4,NEUTRAL,0
22_3,-2.05,"after @ 3 months, it stoppped playing higher number scenes on dvds.",Amazon,NEGATIVE,1.0928,POSITIVE,NEGATIVE,-4,NEUTRAL,0
22_4,-3.3,"as an engineer, i am embarrassed for the engineering profession when such crap is released for sale.",Amazon,NEGATIVE,-2.4996,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
23_1,-2.2,poor quality.,Amazon,NEGATIVE,-1.9068,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
23_2,-2.5,only used for 3 month before it's down!,Amazon,NEGATIVE,0.0,NEUTRAL,NEGATIVE,-4,NEUTRAL,0
23_3,-1.75,i had hoped this was bought from walmart so that i could return it!,Amazon,NEGATIVE,1.7556,POSITIVE,NEGATIVE,-4,NEUTRAL,0
23_4,-1.7,"it sends discoutinous signals to tv, so the tv has the pictures for one moment and has only the white noise for the other moment.",Amazon,NEGATIVE,0.0,NEUTRAL,NEGATIVE,-4,NEUTRAL,0
23_5,-1.3,the other thing i don't like about this 2600 is that it makes the color look over saturated.,Amazon,NEGATIVE,-1.102,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
23_6,-1.15,"maybe it's good for tvs with not so good color settings, but not good for my tv that already has very vibrant pictures.",Amazon,NEGATIVE,1.7364,POSITIVE,NEGATIVE,-4,NEUTRAL,0
24_1,-2.25,returned after failing to play dvds.,Amazon,NEGATIVE,-0.9052,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
24_2,1.2,i purchased the ad2600 after feeling comfortable with the reviews i read here on amazon.,Amazon,POSITIVE,2.682,POSITIVE,NEGATIVE,-4,NEUTRAL,0
24_3,-1.65,"as soon as i lifted the unit out of the box, i questioned my judgement.",Amazon,NEGATIVE,-0.4108,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
24_4,-2.35,the entire unit was poorly crafted.,Amazon,NEGATIVE,0.0,NEUTRAL,NEGATIVE,-4,NEUTRAL,0
24_5,-0.7,there were sharp screw tips on the underside of the unit coming from inside that were obviously used to anchor the internal control board.,Amazon,NEGATIVE,-0.4108,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
24_6,-1.7,"after hooking the thing up, i found that it would only played less than 50% of the dvds i put in it.",Amazon,NEGATIVE,1.36,POSITIVE,NEGATIVE,-4,NEUTRAL,0
24_7,0.35,most of the dvds i was trying were fairly new and were in great condition.,Amazon,NEUTRAL,2.4996,POSITIVE,NEGATIVE,-4,NEUTRAL,0
24_8,-1.5,the dvd player just would't recognize them.,Amazon,NEGATIVE,0.0,NEUTRAL,NEGATIVE,-4,NEUTRAL,0
24_9,-1.65,"it would spin, read, spin some more and then show on the display that there was no disc.",Amazon,NEGATIVE,-1.184,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
24_10,-2.05,i ended up sending the unit back to amazon.,Amazon,NEGATIVE,0.7116,POSITIVE,NEGATIVE,-4,NEUTRAL,0
25_1,0.0,apex ad2600.,Amazon,NEUTRAL,0.0,NEUTRAL,POSITIVE,4,NEUTRAL,0
25_2,0.85,"this dvd player plays raw mpeg2 and mpeg1 videos, jpeg, wma, cdr / cdrw / dvdr / dvdrw, and of course plays dvd movies from uk.",Amazon,POSITIVE,1.8352,POSITIVE,POSITIVE,4,NEUTRAL,0
25_3,2.5,"i love the aiff, progressive scan feature.",Amazon,POSITIVE,2.5476,POSITIVE,POSITIVE,4,NEUTRAL,0
25_4,1.55,now it would have gotten 5 stars had this baby come with features to upgrade the firmware and was able to play divx or avi videos.,Amazon,POSITIVE,1.36,POSITIVE,NEGATIVE,-4,NEUTRAL,0
25_5,2.1,but for $ 49.99 go get one!,Amazon,POSITIVE,0.0,NEUTRAL,NEGATIVE,-4,NEUTRAL,0
25_6,-1.4,features and looks this dvd player is overpriced had it come with sony or one of the other top brand names.,Amazon,NEGATIVE,0.8092,POSITIVE,NEGATIVE,-4,NEUTRAL,0
26_1,-2.5,customer service nonexistant.,Amazon,NEGATIVE,0.0,NEUTRAL,NEGATIVE,-4,NEUTRAL,0
26_2,-2.3,i have not even used my new dvd player and already i am disapointed!,Amazon,NEGATIVE,0.0,NEUTRAL,NEGATIVE,-4,NEUTRAL,0
26_3,-1.6,i have been trying for over a week to contact apex.,Amazon,NEGATIVE,0.0,NEUTRAL,NEGATIVE,-4,NEUTRAL,0
26_4,-2.1,they will not respond to my emails (promised turnaround time is 24 hours) and the phone line is constantly busy.,Amazon,NEGATIVE,1.4448,POSITIVE,NEGATIVE,-4,NEUTRAL,0
26_5,-0.6,all i am looking for is a rebate form!,Amazon,NEGATIVE,0.0,NEUTRAL,NEGATIVE,-4,NEUTRAL,0
27_1,1.8,"what a buy... i accually didn't buy the apex ad-2600 from amazon but, the reviews i found here helped me purchase it.",Amazon,POSITIVE,0.36,POSITIVE,POSITIVE,4,NEUTRAL,0
27_2,2.55,i have owned an apex ad-3201 for close to 3 years now and i love that deck.,Amazon,POSITIVE,2.5476,POSITIVE,POSITIVE,4,NEUTRAL,0
27_3,1.15,"because of it's hidden features (no macrovision, non-regional) i keep this baby around to watch non-american region dvd's.",Amazon,POSITIVE,0.0,NEUTRAL,POSITIVE,4,NEUTRAL,0
27_4,-0.7,"however, the ad-2600 doesn't have this feature (for now).",Amazon,NEGATIVE,0.0,NEUTRAL,NEGATIVE,-4,NEUTRAL,0
27_5,2.15,"the cool thing about the ad-2600 it plays alot of different file like mp3, wma cds, jpeg and kodak picture cds, dvd's, dvd - / + r's.",Amazon,POSITIVE,2.8012,POSITIVE,POSITIVE,4,NEUTRAL,0
27_6,1.55,"it's not a listed feature but, the one thing that sold the unit is that it plays mpeg video.",Amazon,POSITIVE,1.4448,POSITIVE,NEGATIVE,-4,NEUTRAL,0
27_7,2.25,i find this to be a great feature.,Amazon,POSITIVE,2.4996,POSITIVE,POSITIVE,4,NEUTRAL,0
27_8,2.3,i've tried playing all of these discs and they all play great.,Amazon,POSITIVE,3.2296,POSITIVE,POSITIVE,4,NEUTRAL,0
27_9,1.6,for the money apex machines have good features.,Amazon,POSITIVE,1.7616,POSITIVE,POSITIVE,4,NEUTRAL,0
27_10,-0.5,you can't find the mpeg playback on high priced units.,Amazon,NEGATIVE,0.0,NEUTRAL,NEGATIVE,-4,NEUTRAL,0
27_11,1.45,"it's low profile, space saving design looks nice.",Amazon,POSITIVE,0.7116,POSITIVE,POSITIVE,4,NEUTRAL,0
27_12,2.65,i find the apex ad-2600 to be a great buy.,Amazon,POSITIVE,2.4996,POSITIVE,POSITIVE,4,NEUTRAL,0
28_1,-2.95,avoid apex dvd players - even if they're free!,Amazon,NEGATIVE,1.3528,POSITIVE,NEGATIVE,-4,NEUTRAL,0
28_2,0.35,i received this dvd player free with the purchase of a palm tungsten e from officemax.,Amazon,NEUTRAL,2.0424,POSITIVE,NEGATIVE,-4,NEUTRAL,0
28_3,-2.75,now i know why - they are pieces of junk.,Amazon,NEGATIVE,0.0,NEUTRAL,NEGATIVE,-4,NEUTRAL,0
28_4,-1.75,"less than a month later the screen freezes and eventually shows "" no disc.",Amazon,NEGATIVE,-1.2728,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
28_5,-2.0,"""  this is the second apex dvd player i've had - and the last.",Amazon,NEGATIVE,0.0,NEUTRAL,POSITIVE,4,NEUTRAL,0
29_1,2.65,best player for the buck.,Amazon,POSITIVE,2.5476,POSITIVE,POSITIVE,4,NEUTRAL,0
29_2,1.95,"i was surprised to find that not only could this dvd player play mpeg2 format which allowed me to stack 2 movies on a dvd, but it also was able to play vob files which i created with smart ripper.",Amazon,POSITIVE,3.5336,POSITIVE,NEGATIVE,-4,NEUTRAL,0
29_3,2.05,the aff feature did a great job converting the letterbox to fill 3/4 of the screen and the image still looked normal.,Amazon,POSITIVE,2.4996,POSITIVE,NEGATIVE,-4,NEUTRAL,0
29_4,2.5,loved the slim design.,Amazon,POSITIVE,2.3976,POSITIVE,POSITIVE,4,NEUTRAL,0
30_1,-1.5,black and white only after 1 month of use.,Amazon,NEGATIVE,0.0,NEUTRAL,NEGATIVE,-4,NEUTRAL,0
30_2,-1.35,this unit was working fine for the 1st month and a half and then the color signal disappeared.,Amazon,NEGATIVE,-0.1032,NEUTRAL,NEGATIVE,-4,NEUTRAL,0
30_3,-2.0,apex has still not responded to my email describing the problem after almost a week and their customer service line is always busy.,Amazon,NEGATIVE,-1.6076,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
31_1,2.6,most bang for the buck.,Amazon,POSITIVE,0.0,NEUTRAL,POSITIVE,4,NEUTRAL,0
31_2,3.0,i recieved my 2600 4 days ago and feel that this may be the best $ 50 i have ever spent.,Amazon,POSITIVE,2.5476,POSITIVE,POSITIVE,4,NEUTRAL,0
31_3,1.9,"it plays all my back-ups, + or -, and everything else i have put in it without a hick up.",Amazon,POSITIVE,1.0,POSITIVE,NEGATIVE,-4,NEUTRAL,0
31_4,2.9,audio is excellent.,Amazon,POSITIVE,2.2876,POSITIVE,POSITIVE,4,NEUTRAL,0
31_5,2.4,well worth the money.,Amazon,POSITIVE,1.8352,POSITIVE,POSITIVE,4,NEUTRAL,0
32_1,2.45,"for the price, an excellent buy.",Amazon,POSITIVE,2.2876,POSITIVE,POSITIVE,4,NEUTRAL,0
32_2,1.3,"after having bought and been disappointed in another brand of dvd player, i purchased the apex ad2600 from amazon and first of all i should say it was delivered much more quickly than i had expected.",Amazon,POSITIVE,-1.36,NEGATIVE,POSITIVE,4,NEUTRAL,0
32_3,0.8,"(good going, amazon).",Amazon,POSITIVE,2.2296,POSITIVE,POSITIVE,4,NEUTRAL,0
32_4,2.6,i am very pleased with the apex ad2600.it plays just about anything you put in the drawer.,Amazon,POSITIVE,2.5444,POSITIVE,POSITIVE,4,NEUTRAL,0
32_5,0.7,"so far i've played regular dvd's, backup dvd-r's, mp3 cd's, and regular cd's.",Amazon,POSITIVE,1.5788,POSITIVE,NEGATIVE,-4,NEUTRAL,0
32_6,1.75,"i have not yet tried the photo show capability, but i'm thinking that will probably work well too, based on the success with the above mentioned disks.",Amazon,POSITIVE,3.3084,POSITIVE,POSITIVE,4,NEUTRAL,0
32_7,0.3,i do want to mention too that it is certainly worthwhile to read the instruction manual that comes with the unit.,Amazon,NEUTRAL,2.4996,POSITIVE,POSITIVE,4,NEUTRAL,0
32_8,-0.05,"the comments i've read about having problems with this dvd player all seem to stem from pushing the incorrect buttons on the dvd remote.for instance, pushing the button to play pal (european type) movies, when an ntsc (usa type) movie disk is in the disk tray.",Amazon,NEUTRAL,-0.3088,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
32_9,1.25,"so, if you read the instructions well, you shouldn't have any problems with this dvd unit.",Amazon,POSITIVE,2.08,POSITIVE,POSITIVE,4,NEUTRAL,0
32_10,0.1,"i can't speak to its long-term reliability, as i've only had the apex ad2600 for a little over a week at this point.",Amazon,NEUTRAL,0.0,NEUTRAL,NEGATIVE,-4,NEUTRAL,0
32_11,1.3,"but, it seems to work so well now, that i don't anticipate any problems with it.",Amazon,POSITIVE,3.0316,POSITIVE,POSITIVE,4,NEUTRAL,0
32_12,2.15,bottom line for me is that for the price i don't think you can go wrong at all by purchasing this dvd player.,Amazon,POSITIVE,-1.9068,NEGATIVE,POSITIVE,4,NEUTRAL,0
33_1,2.55,"excellent second dvd, or first dvd for hdtv ready tv.",Amazon,POSITIVE,2.9404,POSITIVE,POSITIVE,4,NEUTRAL,0
33_2,2.6,wow!,Amazon,POSITIVE,2.4956,POSITIVE,POSITIVE,4,NEUTRAL,0
33_3,1.4,simple to use and hook up.,Amazon,POSITIVE,0.0,NEUTRAL,POSITIVE,4,NEUTRAL,0
33_4,0.3,"comes with standard rca jacks for output, along with s-video output (s-video cable not included, must be purchased seperately) and also component video outputs.",Amazon,NEUTRAL,0.0,NEUTRAL,NEGATIVE,-4,NEUTRAL,0
33_5,2.1,the progressive scan option can be turned off easily by a button on the remote control which is one of the simplest and easiest remote controls i have ever seen or used.,Amazon,POSITIVE,2.5476,POSITIVE,POSITIVE,4,NEUTRAL,0
33_6,1.65,"i also own an "" apex ad 1201 "" dvd player and have had no problems with it since i purchased it almost 1 1/2 years ago.",Amazon,POSITIVE,1.2356,POSITIVE,POSITIVE,4,NEUTRAL,0
33_7,0.85,one big difference between the 1201 and the 2600 models is that the 2600 model is virtually silent.,Amazon,POSITIVE,0.0,NEUTRAL,NEGATIVE,-4,NEUTRAL,0
33_8,0.85,and doesn't need to be placed in a cabinet like the 1201 does.,Amazon,POSITIVE,1.4448,POSITIVE,POSITIVE,4,NEUTRAL,0
33_9,2.25,friends of mine who own apex tv sets are also all very pleased.,Amazon,POSITIVE,2.97,POSITIVE,POSITIVE,4,NEUTRAL,0
33_10,1.7,i would not hesitate to purchase this if you are uncertain of the brand name.,Amazon,POSITIVE,-0.3968,NEGATIVE,POSITIVE,4,NEUTRAL,0
33_11,2.2,consider it for a future gift too!,Amazon,POSITIVE,1.9704,POSITIVE,POSITIVE,4,NEUTRAL,0
34_1,-1.65,save your money.,Amazon,NEGATIVE,1.9756,POSITIVE,NEGATIVE,-4,NEUTRAL,0
34_2,-2.9,this dvd play is basicly junk.,Amazon,NEGATIVE,1.36,POSITIVE,NEGATIVE,-4,NEUTRAL,0
34_3,-1.85,it won't play all of my movies.,Amazon,NEGATIVE,-1.0336,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
34_4,-1.2,keeps coming up with no disk errors.,Amazon,NEGATIVE,-0.1692,NEUTRAL,POSITIVE,4,NEUTRAL,0
34_5,-1.75,"i tried called apex cust service, no help.",Amazon,NEGATIVE,-1.2356,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
34_6,-2.2,don't waste your money.,Amazon,NEGATIVE,1.3008,POSITIVE,POSITIVE,4,NEUTRAL,0
34_7,-3.25,"mine was 2 weeks old and i chucked it in the trash, where it belongs.",Amazon,NEGATIVE,0.0,NEUTRAL,NEGATIVE,-4,NEUTRAL,0
34_8,0.0,this is the 4 apex player that i have bought.,Amazon,NEUTRAL,0.0,NEUTRAL,POSITIVE,4,NEUTRAL,0
34_9,-1.95,you might think you are saving money by buying an apex but in the long run you will spend more.,Amazon,NEGATIVE,0.0,NEUTRAL,NEGATIVE,-4,NEUTRAL,0
34_10,-2.1,each of the 4 lasted less than six months.,Amazon,NEGATIVE,0.0,NEUTRAL,NEGATIVE,-4,NEUTRAL,0
34_11,0.9,you can get a pretty good progressive scan sony or toshiba now for 68 bucks just about anywhere.,Amazon,POSITIVE,2.9076,POSITIVE,NEGATIVE,-4,NEUTRAL,0
34_12,2.4,spend the money its well worth it.,Amazon,POSITIVE,1.8352,POSITIVE,POSITIVE,4,NEUTRAL,0
35_1,2.15,what a dvd player!,Amazon,POSITIVE,0.0,NEUTRAL,POSITIVE,4,NEUTRAL,0
35_2,3.2,this is the best dvd player i've purchased.,Amazon,POSITIVE,2.5476,POSITIVE,POSITIVE,4,NEUTRAL,0
35_3,2.55,"i've owned a panasonic and sony dvd and this one outperforms in function and image quality and most of all, access speed.",Amazon,POSITIVE,0.0,NEUTRAL,NEGATIVE,-4,NEUTRAL,0
35_4,-0.05,"for those of you who has problems with this player, i'd suggest checking the owners manual to get the right setting so that you are not displaying the wrong mode and have no picture, etc.",Amazon,NEUTRAL,-1.3132,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
35_5,3.1,"this player has worked flawlessly for me and at this price, you can't go wrong.",Amazon,POSITIVE,2.0776,POSITIVE,POSITIVE,4,NEUTRAL,0
35_6,1.2,80% of the features on here you will not get by spending $ 100 on a sony or panasonic.,Amazon,POSITIVE,0.0,NEUTRAL,NEGATIVE,-4,NEUTRAL,0
35_7,-0.05,"having said that, this is what you do.",Amazon,NEUTRAL,0.0,NEUTRAL,POSITIVE,4,NEUTRAL,0
35_9,0.1, check out !,Amazon,NEUTRAL,0.0,NEUTRAL,POSITIVE,4,NEUTRAL,0
35_10,1.7, enjoy !,Amazon,POSITIVE,2.1644,POSITIVE,POSITIVE,4,NEUTRAL,0
36_1,-1.3,apex ad2600 known capadabilty problem.,Amazon,NEGATIVE,-1.6076,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
36_2,-1.75,i have sent my ad2600 back to apex because it won't play certain disney and other dvd movies (no disc message).,Amazon,NEGATIVE,-1.724,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
36_3,-1.7,they sent me a new ad2600 with the same problem.,Amazon,NEGATIVE,-1.6076,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
36_4,-2.3,i call apex customer service and they told me that there is a known problem with the model playing disney and other movies and that it is not there problem so i'm stuck with a new dvd player that won't play my kids disney movies.,Amazon,NEGATIVE,-1.8036,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
37_1,2.05,value for money!,Amazon,POSITIVE,1.6012,POSITIVE,POSITIVE,4,NEUTRAL,0
37_2,-0.15,i bought this dvd player mainly because my old sharp dvd player could not play most of the dvds from the store that i rent from and i had to watch them using my pc's dvd-rom player.,Amazon,NEUTRAL,-1.0336,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
37_3,2.8,"well, this apex dvd player turned out great!",Amazon,POSITIVE,3.0296,POSITIVE,POSITIVE,4,NEUTRAL,0
37_4,2.65,"it plays basically every media i've tested so far, even an old vcd that i ripped years ago and the rental dvd that couldn't be played on my old $ 200 sharp player!",Amazon,POSITIVE,-0.3376,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
37_5,2.05,"i have to say i'm also pretty impressed by the user interface for playing jpeg, mp3 and mpeg files stored on cd-rs / dvds.",Amazon,POSITIVE,3.1856,POSITIVE,POSITIVE,4,NEUTRAL,0
37_6,1.15,it's almost like having a media player / file manager built into the dvd player.,Amazon,POSITIVE,1.19,POSITIVE,NEGATIVE,-4,NEUTRAL,0
37_7,1.95,i did not want to have high expectations for this apex player because of the price but it is definitely working out much better than what i would expect from an expensive high-end player.,Amazon,POSITIVE,3.2272,POSITIVE,POSITIVE,4,NEUTRAL,0
37_8,1.15,what more can you ask for from a $ 40 dvd player?,Amazon,POSITIVE,0.0,NEUTRAL,NEGATIVE,-4,NEUTRAL,0
37_9,1.3,i guess i'm just lucky to get a good working unit!,Amazon,POSITIVE,2.8708,POSITIVE,POSITIVE,4,NEUTRAL,0
37_10,-0.1,hope the unit lasts as i've only had it for 3 days.,Amazon,NEUTRAL,1.7616,POSITIVE,POSITIVE,4,NEUTRAL,0
37_11,2.05,and the slim form-factor together with the mirror-like front panel sure makes the player look cool and pricey!,Amazon,POSITIVE,2.3932,POSITIVE,POSITIVE,4,NEUTRAL,0
37_12,-1.55,"one bad thing though, i find the remote-control a bit flimsy and i predict it will most probably ' die ' before the player does.",Amazon,NEGATIVE,-3.302,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
37_13,2.3,"finally, amazon's free shipping is really getting good, it took only 3 working days for the player to reach me!",Amazon,POSITIVE,3.1308,POSITIVE,POSITIVE,4,NEUTRAL,0
38_1,-2.4,poor quality dvd player.,Amazon,NEGATIVE,-1.9068,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
38_2,-2.6,"i purchased two of these players for christmas gifts, and both were bad.",Amazon,NEGATIVE,-2.1692,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
38_3,-2.05,the first one wouldn't work from the start.,Amazon,NEGATIVE,0.0,NEUTRAL,NEGATIVE,-4,NEUTRAL,0
38_4,-1.7,the second lasted about two weeks before the video went out!,Amazon,NEGATIVE,0.0,NEUTRAL,NEGATIVE,-4,NEUTRAL,0
38_5,1.45,"amazon.com promptly refunded my money for the first one, because a replacement was not available (thanks amazon.com!",Amazon,POSITIVE,-1.606,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
38_6,-1.65,i am still trying to resolve the problem with the second one.,Amazon,NEGATIVE,-0.1032,NEUTRAL,NEGATIVE,-4,NEUTRAL,0
38_7,-2.7,"i have tried several times to contact apex digital through their on-line support site and their telephone line, but they won't answer my emails and their telephone line is always busy.",Amazon,NEGATIVE,0.8576,POSITIVE,NEGATIVE,-4,NEUTRAL,0
38_8,-3.45,i will never buy another apex digital product!,Amazon,NEGATIVE,0.0,NEUTRAL,NEGATIVE,-4,NEUTRAL,0
39_1,-0.45,you get what you paid for.,Amazon,NEUTRAL,0.0,NEUTRAL,POSITIVE,4,NEUTRAL,0
39_2,1.7,for the most part this is a good dvd player.,Amazon,POSITIVE,1.7616,POSITIVE,POSITIVE,4,NEUTRAL,0
39_3,-1.45,"but about 25% of dvd's i've played on ithave a problem, when watching a movie the picture will freeze, but the dvd still plays, and eventualy the picture kicks back in after skipping a few moments.",Amazon,NEGATIVE,1.3164,POSITIVE,NEGATIVE,-4,NEUTRAL,0
39_4,-0.55,usually i just skip to the next chapter to avoid it.,Amazon,NEGATIVE,-1.184,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
39_5,-2.2,annoying.,Amazon,NEGATIVE,-1.6076,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
40_1,-0.85,"no picture and / or no sound, try i/p button on the remote.",Amazon,NEGATIVE,-2.1068,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
40_2,-1.8,we have had this product for over a month and yesterday it stopped working.,Amazon,NEGATIVE,-0.9052,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
